TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
VN30,1/22/14,0.63436,0.64005,0.6257,0.62604,42823640
VN30,1/23/14,0.62408,0.63031,0.62185,0.62662,27034610
VN30,1/24/14,0.62828,0.62838,0.62372,0.62791,30854780
VN30,1/27/14,0,0,0,0,0
VN30,2/6/14,0,0,0,0,0
VN30,2/7/14,0,0,-21474.83648,0,0
VN30,2/10/14,0,0,0,0,0
VN30,2/11/14,0,0,-21474.83648,-21474.83648,0
VN30,2/12/14,0,0,0,0,0
VN30,2/13/14,0,0,0,0,0
VN30,2/14/14,0,0,0,0,0
VN30,2/17/14,0,0,0,0,0
VN30,2/18/14,0,0,-21474.83648,-21474.83648,0
VN30,2/19/14,0,0,0,0,0
VN30,2/20/14,0,0,0,0,0
VN30,2/21/14,0,0,0,0,0
VN30,2/24/14,0,0,0,0,0
VN30,2/25/14,0,0,0,0,0
VN30,2/26/14,0,0,0,0,0
VN30,2/27/14,0,0,0,0,0
VN30,2/28/14,0,0,-21474.83648,-21474.83648,0
VN30,3/3/14,0,0,0,0,0
VN30,3/4/14,0,0,0,0,0
VN30,3/5/14,0,0,0,0,0
VN30,3/6/14,0,0,0,0,0
VN30,3/7/14,0,0,0,0,0
VN30,3/10/14,0,0,0,0,0
VN30,3/11/14,0,0,0,0,0
VN30,3/12/14,0,0,0,0,0
VN30,3/13/14,0,0,0,0,0
VN30,3/14/14,0,0,0,0,0
VN30,3/17/14,0,0,-21474.83648,-21474.83648,0
VN30,3/18/14,0,0,0,0,0
VN30,3/19/14,0,0,0,0,0
VN30,3/24/14,0,0,0,0,0
VN30,3/25/14,0,10737.41824,-21474.83648,-10737.41824,0
VN30,3/26/14,0,0,0,0,0
VN30,3/27/14,0,0,0,0,0
VN30,3/28/14,0,0,-21474.83648,-21474.83648,0
VN30,3/31/14,16106.12736,16106.12736,0,0,0
VN30,4/1/14,0,0,0,0,0
VN30,4/2/14,0,0,-21474.83648,-21474.83648,0
VN30,4/3/14,0,0,0,0,0
VN30,4/4/14,0,16106.12736,-21474.83648,16106.12736,0
VN30,4/7/14,0,0,0,0,0
VN30,4/8/14,0,0,0,0,0
VN30,4/10/14,0,0,-21474.83648,-21474.83648,0
VN30,4/11/14,0,0,0,0,0
VN30,4/14/14,0,0,-21474.83648,-21474.83648,0
VN30,4/15/14,0,0,0,0,0
VN30,4/16/14,0,0,-21474.83648,-21474.83648,0
VN30,4/17/14,0,0,-10737.41824,-10737.41824,0
VN30,4/18/14,0,0,0,0,0
VN30,6/9/14,0,0,0,0,0
VN30,6/10/14,0,0,0,0,0
VN30,6/11/14,0,0,0,0,0
VN30,6/12/14,0,0,0,0,0
VN30,6/13/14,0,0,0,0,0
VN30,6/16/14,0,10737.41824,0,10737.41824,0
VN30,6/17/14,0,0,0,0,0
VN30,6/18/14,0,0,-21474.83648,-21474.83648,0
VN30,6/19/14,0,0,0,0,0
VN30,6/20/14,0,0,0,0,0
VN30,6/23/14,0,0,0,0,0
VN30,6/24/14,0,0,-21474.83648,-21474.83648,0
VN30,6/25/14,0,0,0,0,0
VN30,6/26/14,0,0,0,0,0
VN30,6/27/14,0,0,-21474.83648,-21474.83648,0
VN30,6/30/14,0,0,0,0,0
VN30,7/1/14,0,0,0,0,0
VN30,7/2/14,0,0,0,0,0
VN30,7/3/14,0,0,0,0,0
VN30,7/4/14,0,10737.41824,-21474.83648,-10737.41824,0
VN30,7/7/14,0,0,0,0,0
VN30,7/8/14,0,0,0,0,0
VN30,7/9/14,0,0,0,0,0
VN30,7/10/14,0,0,0,0,0
VN30,7/11/14,0,0,0,0,0
VN30,7/14/14,0,0,0,0,0
VN30,7/15/14,0,16106.12736,-13421.7728,-8053.06368,0
VN30,7/16/14,0,0,0,0,0
VN30,7/17/14,0,0,0,0,0
VN30,7/18/14,0,16106.12736,-10737.41824,-5368.70912,0
VN30,7/21/14,0,0,0,0,0
VN30,7/22/14,0,0,0,0,0
VN30,7/23/14,0,0,0,0,0
VN30,7/24/14,0,0,0,0,0
VN30,7/25/14,0,0,0,0,0
VN30,7/28/14,0,0,-21474.83648,-21474.83648,0
VN30,7/29/14,0,0,0,0,0
VN30,7/30/14,0,0,0,0,0
VN30,7/31/14,0,0,0,0,0
VN30,8/1/14,0,0,-21474.83648,-21474.83648,0
VN30,8/4/14,0,0,0,0,0
VN30,8/5/14,0,0,0,0,0
VN30,8/6/14,0,10737.41824,-21474.83648,10737.41824,0
VN30,8/7/14,0,0,0,0,0
VN30,8/8/14,0,0,0,0,0
VN30,8/11/14,0,0,0,0,0
VN30,8/12/14,0,0,0,0,0
VN30,8/13/14,0,0,0,0,0
VN30,8/14/14,0,0,0,0,0
VN30,8/15/14,0,0,-21474.83648,-21474.83648,0
VN30,8/18/14,0,0,-21474.83648,-21474.83648,0
VN30,8/19/14,0,0,-21474.83648,-21474.83648,0
VN30,8/20/14,0,0,0,0,0
VN30,8/21/14,0,10737.41824,-21474.83648,10737.41824,0
VN30,8/22/14,0,0,0,0,0
VN30,8/25/14,0,10737.41824,-21474.83648,-10737.41824,0
VN30,8/26/14,0,0,0,0,0
VN30,8/27/14,0,0,0,0,0
VN30,8/28/14,0,0,0,0,0
VN30,8/29/14,0,0,0,0,0
VN30,9/3/14,0,0,-21474.83648,-21474.83648,0
VN30,9/4/14,0,10737.41824,-21474.83648,10737.41824,0
VN30,9/5/14,0,0,0,0,0
VN30,9/8/14,0,0,-21474.83648,-21474.83648,0
VN30,9/9/14,0,10737.41824,-21474.83648,0,0
VN30,9/10/14,0,0,0,0,0
VN30,9/11/14,0,0,0,0,0
VN30,9/12/14,0,0,0,0,0
VN30,9/15/14,0,0,0,0,0
VN30,9/16/14,0,0,0,0,0
VN30,9/17/14,0,0,0,0,0
VN30,9/18/14,0,0,0,0,0
VN30,9/19/14,0,0,0,0,0
VN30,9/22/14,0,10737.41824,0,10737.41824,0
VN30,9/23/14,0,0,0,0,0
VN30,9/24/14,0,10737.41824,0,10737.41824,0
VN30,9/25/14,0,0,0,0,0
VN30,9/26/14,0,0,0,0,0
VN30,9/29/14,0,0,-21474.83648,0,0
VN30,9/30/14,0,0,0,0,0
VN30,10/1/14,0,0,-21474.83648,-21474.83648,0
VN30,10/2/14,0,0,0,0,0
VN30,10/3/14,0,0,-10737.41824,-10737.41824,0
VN30,10/6/14,0,0,0,0,0
VN30,10/7/14,0,0,0,0,0
VN30,10/8/14,0,0,0,0,0
VN30,10/9/14,0,0,-21474.83648,-21474.83648,0
VN30,10/10/14,0,0,0,0,0
VN30,10/13/14,0,0,0,0,0
VN30,10/14/14,0,0,0,0,0
VN30,10/15/14,0,0,0,0,0
VN30,10/16/14,0,0,0,0,0
VN30,10/17/14,0,10737.41824,-21474.83648,0,0
VN30,10/20/14,0,0,-21474.83648,0,0
VN30,10/21/14,0,0,0,0,0
VN30,10/22/14,0,0,0,0,0
VN30,10/23/14,0,0,0,0,0
VN30,10/24/14,0,0,0,0,0
VN30,10/27/14,0,0,0,0,0
VN30,10/28/14,0,10737.41824,-21474.83648,10737.41824,0
VN30,10/29/14,0,0,0,0,0
VN30,10/30/14,0,0,0,0,0
VN30,10/31/14,0,0,0,0,0
VN30,11/3/14,0,0,-10737.41824,-10737.41824,0
VN30,11/4/14,0,0,0,0,0
VN30,11/5/14,0,0,-10737.41824,-10737.41824,0
VN30,11/6/14,0,0,0,0,0
VN30,11/7/14,0,0,0,0,0
VN30,11/10/14,0,0,0,0,0
VN30,11/11/14,0,0,0,0,0
VN30,11/12/14,0,0,0,0,0
VN30,11/13/14,0,0,0,0,0
VN30,11/14/14,0,0,0,0,0
VN30,11/17/14,0,0,0,0,0
VN30,11/18/14,0,10737.41824,0,10737.41824,0
VN30,11/19/14,0,0,-21474.83648,-21474.83648,0
VN30,11/20/14,0,0,0,0,0
VN30,11/21/14,0,0,0,0,0
VN30,11/24/14,0,0,0,0,0
VN30,11/25/14,0,10737.41824,-21474.83648,10737.41824,0
VN30,11/26/14,0,0,0,0,0
VN30,11/27/14,0,10737.41824,-21474.83648,10737.41824,0
VN30,11/28/14,0,0,0,0,0
VN30,12/1/14,0,0,0,0,0
VN30,12/2/14,0,0,-21474.83648,-21474.83648,0
VN30,12/3/14,0,0,0,0,0
VN30,12/4/14,0,0,0,0,0
VN30,12/5/14,0,0,0,0,0
VN30,12/8/14,0,10737.41824,0,10737.41824,0
VN30,12/9/14,0,0,0,0,0
VN30,12/10/14,0,0,0,0,0
VN30,12/11/14,0,0,0,0,0
VN30,12/12/14,0,0,0,0,0
VN30,12/15/14,0,0,0,0,0
VN30,12/16/14,0,0,0,0,0
VN30,12/17/14,0,0,0,0,0
VN30,12/18/14,0,0,0,0,0
VN30,12/19/14,0,0,0,0,0
VN30,12/22/14,-10737.41824,10737.41824,-18790.48192,-18790.48192,0
VN30,12/23/14,0,0,-13421.7728,-13421.7728,0
VN30,12/24/14,0,0,-21474.83648,-21474.83648,0
VN30,12/25/14,-16106.12736,5368.70912,-16106.12736,-5368.70912,0
VN30,12/26/14,0,10737.41824,0,10737.41824,0
VN30,12/29/14,0,0,-21474.83648,0,0
VN30,12/30/14,0,0,0,0,0
VN30,12/31/14,0,0,0,0,0
VN30,1/5/15,0,0,0,0,0
VN30,1/6/15,0,5368.70912,-5368.70912,-5368.70912,0
VN30,1/7/15,0,0,0,0,0
VN30,1/8/15,0,0,0,0,0
VN30,1/9/15,0,0,-21474.83648,-21474.83648,0
VN30,1/12/15,0,0,0,0,0
VN30,1/13/15,0,0,0,0,0
VN30,1/14/15,0,0,0,0,0
VN30,1/15/15,0,10737.41824,-10737.41824,-10737.41824,0
VN30,1/16/15,0,0,0,0,0
VN30,1/19/15,0,0,0,0,0
VN30,1/20/15,0,0,0,0,0
VN30,1/21/15,0,0,-21474.83648,-21474.83648,0
VN30,1/22/15,0,0,0,0,0
VN30,1/23/15,0,20132.6592,-21474.83648,20132.6592,0
VN30,1/26/15,0,0,0,0,0
VN30,1/27/15,0,0,0,0,0
VN30,1/28/15,0,0,0,0,0
VN30,1/29/15,0,0,0,0,0
VN30,1/30/15,0,0,0,0,0
VN30,2/2/15,0,10737.41824,-21474.83648,10737.41824,0
VN30,2/3/15,0,0,0,0,0
VN30,2/4/15,0,0,0,0,0
VN30,2/5/15,0,0,0,0,0
VN30,2/6/15,0,0,0,0,0
VN30,2/9/15,0,0,0,0,0
VN30,2/10/15,0,0,-21474.83648,-21474.83648,0
VN30,2/11/15,0,0,0,0,0
VN30,2/13/15,0,0,0,0,0
VN30,2/24/15,0,0,0,0,0
VN30,2/25/15,0,0,0,0,0
VN30,2/26/15,0,0,0,0,0
VN30,2/27/15,0,0,0,0,0
VN30,3/2/15,0,10737.41824,0,10737.41824,0
VN30,3/3/15,0,0,0,0,0
VN30,3/4/15,0,0,0,0,0
VN30,3/5/15,0,0,-21474.83648,-21474.83648,0
VN30,3/6/15,0,0,0,0,0
VN30,3/9/15,0,0,0,0,0
VN30,3/10/15,0,0,-21474.83648,0,0
VN30,3/11/15,0,0,0,0,0
VN30,3/12/15,0,0,0,0,0
VN30,3/13/15,0,0,0,0,0
VN30,3/16/15,0,0,0,0,0
VN30,3/17/15,0,0,0,0,0
VN30,3/18/15,0,0,0,0,0
VN30,3/19/15,0,0,0,0,0
VN30,3/20/15,0,0,0,0,0
VN30,3/23/15,0,0,0,0,0
VN30,3/24/15,0,0,0,0,0
VN30,3/25/15,0,0,0,0,0
VN30,3/26/15,0,0,0,0,0
VN30,3/27/15,0,0,0,0,0
VN30,3/30/15,-10737.41824,16106.12736,-21474.83648,8053.06368,0
VN30,3/31/15,0,0,0,0,0
VN30,4/1/15,0,0,0,0,0
VN30,4/2/15,0,0,0,0,0
VN30,4/3/15,0,0,0,0,0
VN30,4/6/15,0,0,-21474.83648,-21474.83648,0
VN30,4/7/15,0,0,0,0,0
VN30,4/8/15,0,0,0,0,0
VN30,4/9/15,0,0,-21474.83648,-10737.41824,0
VN30,4/10/15,0,10737.41824,-21474.83648,10737.41824,0
VN30,4/13/15,0,0,0,0,0
VN30,4/14/15,0,0,0,0,0
VN30,4/15/15,0,0,0,0,0
VN30,4/16/15,0,0,0,0,0
VN30,4/17/15,0,0,0,0,0
VN30,4/20/15,0,0,0,0,0
VN30,4/21/15,0,0,0,0,0
VN30,4/22/15,0,0,0,0,0
VN30,4/23/15,0,0,0,0,0
VN30,4/24/15,0,0,0,0,0
VN30,4/27/15,0,0,-21474.83648,-21474.83648,0
VN30,5/4/15,0,0,0,0,0
VN30,5/5/15,0,0,-21474.83648,0,0
VN30,5/6/15,0,0,0,0,0
VN30,5/7/15,0,0,0,0,0
VN30,5/8/15,0,0,0,0,0
VN30,5/11/15,0,0,-21474.83648,-21474.83648,0
VN30,5/12/15,0,0,-21474.83648,-21474.83648,0
VN30,5/13/15,0,0,0,0,0
VN30,5/14/15,0,0,0,0,0
VN30,5/15/15,0,0,0,0,0
VN30,5/18/15,0,0,0,0,0
VN30,5/19/15,0,10737.41824,-21474.83648,10737.41824,0
VN30,5/20/15,0,0,0,0,0
VN30,5/21/15,-21474.83648,10737.41824,-21474.83648,10737.41824,0
VN30,5/22/15,0,0,0,0,0
VN30,5/25/15,0,0,0,0,0
VN30,5/26/15,0,0,0,0,0
VN30,5/27/15,0,0,0,0,0
VN30,5/28/15,0,0,0,0,0
VN30,5/29/15,0,0,0,0,0
VN30,6/1/15,0,0,0,0,0
VN30,6/2/15,0,0,0,0,0
VN30,6/3/15,0,0,0,0,0
VN30,6/4/15,0,0,0,0,0
VN30,6/5/15,0,0,0,0,0
VN30,6/8/15,0,0,0,0,0
VN30,6/9/15,0,0,0,0,0
VN30,6/10/15,0,0,0,0,0
VN30,6/11/15,0,0,0,0,0
VN30,6/12/15,0,0,0,0,0
VN30,6/15/15,0,0,0,0,0
VN30,6/16/15,0,0,-21474.83648,-21474.83648,0
VN30,6/17/15,0,0,0,0,0
VN30,6/18/15,0,0,-21474.83648,-21474.83648,0
VN30,6/19/15,0,0,-21474.83648,-21474.83648,0
VN30,6/22/15,0,0,-21474.83648,-21474.83648,0
VN30,6/23/15,0,0,-21474.83648,-21474.83648,0
VN30,6/24/15,0,0,0,0,0
VN30,6/25/15,0,0,0,0,0
VN30,6/26/15,0,5368.70912,-10737.41824,5368.70912,0
VN30,6/29/15,0,0,-21474.83648,-5368.70912,0
VN30,6/30/15,0,0,-21474.83648,-21474.83648,0
VN30,7/1/15,0,10737.41824,-10737.41824,-10737.41824,0
VN30,7/2/15,0,0,-21474.83648,0,0
VN30,7/3/15,0,0,0,0,0
VN30,7/6/15,0,0,0,0,0
VN30,7/7/15,0,0,0,0,0
VN30,7/8/15,0,10737.41824,-10737.41824,10737.41824,0
VN30,7/9/15,0,0,0,0,0
VN30,7/10/15,0,0,0,0,0
VN30,7/13/15,0,0,0,0,0
VN30,7/14/15,0,0,0,0,0
VN30,7/15/15,0,0,0,0,0
VN30,7/16/15,0,10737.41824,0,0,0
VN30,7/17/15,0,0,-21474.83648,-21474.83648,0
VN30,7/20/15,0,0,0,0,0
VN30,7/21/15,0,0,0,0,0
VN30,7/22/15,0,0,0,0,0
VN30,7/23/15,0,0,0,0,0
VN30,7/24/15,0,0,0,0,0
VN30,7/25/15,0,0,0,0,0
VN30,7/27/15,0,0,0,0,0
VN30,7/28/15,0,0,0,0,0
VN30,7/29/15,0,0,0,0,0
VN30,7/30/15,0,0,0,0,0
VN30,7/31/15,0,0,0,0,0
VN30,8/3/15,0,0,-21474.83648,-21474.83648,0
VN30,8/4/15,0,0,0,0,0
VN30,8/5/15,0,0,-21474.83648,-21474.83648,0
VN30,8/6/15,0,0,0,0,0
VN30,8/7/15,0,0,-21474.83648,-10737.41824,0
VN30,8/10/15,0,0,0,0,0
VN30,8/11/15,0,5368.70912,-10737.41824,5368.70912,0
VN30,8/12/15,0,0,0,0,0
VN30,8/13/15,0,0,0,0,0
VN30,8/14/15,0,0,0,0,0
VN30,8/17/15,0,0,0,0,0
VN30,8/18/15,0,0,0,0,0
VN30,8/19/15,0,0,0,0,0
VN30,8/20/15,0,0,0,0,0
VN30,8/21/15,0,0,0,0,0
VN30,8/24/15,0,0,-21474.83648,-21474.83648,0
VN30,8/25/15,0,0,-21474.83648,-21474.83648,0
VN30,8/26/15,0,0,0,0,0
VN30,8/27/15,0,0,0,0,0
VN30,8/28/15,0,10737.41824,-21474.83648,10737.41824,0
VN30,8/31/15,0,18790.48192,-13421.7728,18790.48192,0
VN30,9/1/15,0,0,-10737.41824,-10737.41824,0
VN30,9/3/15,0,0,0,0,0
VN30,9/4/15,0,0,0,0,0
VN30,9/7/15,0,10737.41824,-10737.41824,10737.41824,0
VN30,9/8/15,0,0,-21474.83648,0,0
VN30,9/9/15,0,0,0,0,0
VN30,9/10/15,0,0,0,0,0
VN30,9/11/15,0,0,0,0,0
VN30,9/14/15,0,0,-21474.83648,-21474.83648,0
VN30,9/15/15,0,0,0,0,0
VN30,9/16/15,0,0,-21474.83648,-21474.83648,0
VN30,9/17/15,0,0,0,0,0
VN30,9/18/15,0,0,-21474.83648,-21474.83648,0
VN30,9/21/15,0,0,0,0,0
VN30,9/22/15,0,0,-21474.83648,-21474.83648,0
VN30,9/23/15,0,0,0,0,0
VN30,9/24/15,0,0,-21474.83648,-21474.83648,0
VN30,9/25/15,0,0,0,0,0
VN30,9/28/15,0,0,0,0,0
VN30,9/29/15,0,0,0,0,0
VN30,9/30/15,0,0,0,0,0
VN30,10/1/15,0,0,0,0,0
VN30,10/2/15,0,0,0,0,0
VN30,10/5/15,0,0,-21474.83648,0,0
VN30,10/6/15,0,0,0,0,0
VN30,10/7/15,0,0,-21474.83648,-21474.83648,0
VN30,10/8/15,-13421.7728,18790.48192,-13421.7728,0,0
VN30,10/9/15,0,0,0,0,0
VN30,10/12/15,0,16106.12736,-21474.83648,10737.41824,0
VN30,10/13/15,0,16106.12736,-16106.12736,16106.12736,0
VN30,10/14/15,0,0,0,0,0
VN30,10/15/15,0,0,0,0,0
VN30,10/16/15,0,0,0,0,0
VN30,10/19/15,0,0,0,0,0
VN30,10/20/15,0,0,0,0,0
VN30,10/21/15,0,0,0,0,0
VN30,10/22/15,0,0,0,0,0
VN30,10/23/15,0,0,0,0,0
VN30,10/26/15,0,0,-21474.83648,-21474.83648,0
VN30,10/27/15,0,0,0,0,0
VN30,10/28/15,0,0,0,0,0
VN30,10/29/15,0,0,0,0,0
VN30,10/30/15,0,0,-21474.83648,-21474.83648,0
VN30,11/2/15,0,10737.41824,-10737.41824,10737.41824,0
VN30,11/3/15,0,0,0,0,0
VN30,11/4/15,-21474.83648,10737.41824,-21474.83648,-5368.70912,0
VN30,11/5/15,0,0,0,0,0
VN30,11/6/15,0,0,0,0,0
VN30,11/9/15,0,0,-21474.83648,0,0
VN30,11/10/15,0,0,0,0,0
VN30,11/11/15,0,0,0,0,0
VN30,11/12/15,0,0,0,0,0
VN30,11/13/15,0,10737.41824,-10737.41824,10737.41824,0
VN30,11/16/15,0,0,0,0,0
VN30,11/17/15,0,0,0,0,0
VN30,11/18/15,0,0,0,0,0
VN30,11/19/15,0,0,0,0,0
VN30,11/20/15,0,0,0,0,0
VN30,11/23/15,0,0,0,0,0
VN30,11/24/15,0,0,-21474.83648,-5368.70912,0
VN30,11/25/15,0,0,0,0,0
VN30,11/26/15,0,0,0,0,0
VN30,11/27/15,0,0,0,0,0
VN30,12/7/15,0,0,0,0,0
VN30,12/8/15,0,0,-21474.83648,-21474.83648,0
VN30,12/9/15,0,0,-21474.83648,-21474.83648,0
VN30,12/10/15,0,10737.41824,0,0,0
VN30,12/11/15,0,0,-21474.83648,-21474.83648,0
VN30,12/16/15,0,0,0,0,0
VN30,1/19/16,0,0,0,0,0
VN30,1/20/16,0,0,-21474.83648,-10737.41824,0
VN30,1/21/16,0,0,0,0,0
VN30,1/22/16,0,0,-21474.83648,-21474.83648,0
VN30,1/25/16,0,16106.12736,-21474.83648,16106.12736,0
VN30,1/26/16,0,0,-21474.83648,-21474.83648,0
VN30,1/27/16,0,0,-21474.83648,-21474.83648,0
VN30,1/28/16,0,0,0,0,0
VN30,1/29/16,0,0,-21474.83648,-10737.41824,0
VN30,2/1/16,0,0,0,0,0
VN30,2/2/16,0,0,0,0,0
VN30,2/3/16,0,0,-21474.83648,-21474.83648,0
VN30,2/4/16,0,0,-21474.83648,0,0
VN30,2/5/16,0,0,0,0,0
VN30,2/15/16,0,0,-21474.83648,-21474.83648,0
VN30,2/16/16,0,0,0,0,0
VN30,2/17/16,0,0,0,0,0
VN30,2/18/16,0,0,0,0,0
VN30,2/19/16,0,0,-21474.83648,0,0
VN30,2/22/16,0,0,0,0,0
VN30,2/23/16,0,0,-21474.83648,-21474.83648,0
VN30,2/24/16,0,0,-21474.83648,0,0
VN30,2/25/16,0,16106.12736,-16106.12736,16106.12736,0
VN30,2/26/16,0,0,0,0,0
VN30,2/29/16,0,0,0,0,0
VN30,3/1/16,0,0,0,0,0
VN30,3/2/16,0,0,0,0,0
VN30,3/3/16,0,0,0,0,0
VN30,3/4/16,0,0,0,0,0
VN30,3/7/16,0,0,0,0,0
VN30,3/8/16,0,0,0,0,0
VN30,3/9/16,0,0,0,0,0
VN30,3/10/16,0,0,0,0,0
VN30,3/11/16,0,0,0,0,0
VN30,3/14/16,0,20132.6592,-21474.83648,20132.6592,0
VN30,3/15/16,0,0,-21474.83648,-21474.83648,0
VN30,3/16/16,0,0,0,0,0
VN30,3/17/16,0,10737.41824,-21474.83648,-16106.12736,0
VN30,3/18/16,10737.41824,18790.48192,-8053.06368,4026.53184,0
VN30,3/21/16,0,0,-10737.41824,-10737.41824,0
VN30,3/22/16,0,0,0,0,0
VN30,3/23/16,0,0,0,0,0
VN30,3/24/16,0,0,-10737.41824,-10737.41824,0
VN30,3/25/16,0,0,-21474.83648,-21474.83648,0
VN30,3/28/16,0,0,0,0,0
VN30,3/29/16,0,0,-5368.70912,-5368.70912,0
VN30,3/30/16,0,10737.41824,-21474.83648,10737.41824,0
VN30,3/31/16,0,5368.70912,-21474.83648,5368.70912,0
VN30,4/1/16,0,0,0,0,0
VN30,4/4/16,0,0,0,0,0
VN30,4/5/16,0,0,-5368.70912,-5368.70912,0
VN30,4/6/16,0,16106.12736,-5368.70912,-5368.70912,0
VN30,4/7/16,0,0,0,0,0
VN30,4/8/16,0,0,0,0,0
VN30,4/11/16,0,0,0,0,0
VN30,4/12/16,0,10737.41824,-21474.83648,-16106.12736,0
VN30,4/13/16,0,0,0,0,0
VN30,4/14/16,0,0,-21474.83648,-21474.83648,0
VN30,4/15/16,0,0,0,0,0
VN30,4/19/16,0,0,0,0,0
VN30,4/20/16,0,0,-21474.83648,-21474.83648,0
VN30,4/21/16,0,0,0,0,0
VN30,4/22/16,0,0,0,0,0
VN30,4/25/16,0,0,0,0,0
VN30,4/26/16,0,10737.41824,0,10737.41824,0
VN30,4/27/16,0,0,0,0,0
VN30,4/28/16,0,0,0,0,0
VN30,4/29/16,0,0,-21474.83648,-21474.83648,0
VN30,5/4/16,0,0,0,0,0
VN30,5/5/16,0,10737.41824,-21474.83648,-10737.41824,0
VN30,5/6/16,0,0,0,0,0
VN30,5/9/16,0,10737.41824,0,10737.41824,0
VN30,5/10/16,0,10737.41824,-21474.83648,-21474.83648,0
VN30,5/11/16,0,16106.12736,-16106.12736,-10737.41824,0
VN30,5/12/16,0,0,0,0,0
VN30,5/13/16,0,0,0,0,0
VN30,5/16/16,0,0,-21474.83648,-21474.83648,0
VN30,5/17/16,0,0,-21474.83648,-21474.83648,0
VN30,5/18/16,0,2684.35456,-21474.83648,-18790.48192,0
VN30,5/19/16,-21474.83648,16106.12736,-21474.83648,10737.41824,0
VN30,5/20/16,0,0,-21474.83648,-5368.70912,0
VN30,5/23/16,0,0,-21474.83648,-21474.83648,0
VN30,5/24/16,0,10737.41824,-21474.83648,-21474.83648,0
VN30,5/25/16,0,10737.41824,-21474.83648,-10737.41824,0
VN30,5/26/16,0,0,-10737.41824,-10737.41824,0
VN30,5/27/16,0,0,-21474.83648,0,0
VN30,5/30/16,0,0,-21474.83648,-21474.83648,0
VN30,5/31/16,0,0,-21474.83648,-21474.83648,0
VN30,6/1/16,0,10737.41824,-21474.83648,10737.41824,0
VN30,6/2/16,0,0,0,0,0
VN30,6/3/16,0,0,-21474.83648,0,0
VN30,6/6/16,0,0,0,0,0
VN30,6/7/16,0,0,0,0,0
VN30,6/8/16,0,0,0,0,0
VN30,6/9/16,0,0,0,0,0
VN30,6/10/16,0,0,0,0,0
VN30,6/13/16,0,0,-21474.83648,-10737.41824,0
VN30,6/14/16,0,0,0,0,0
VN30,6/15/16,0,0,0,0,0
VN30,6/16/16,0,0,0,0,0
VN30,6/17/16,0,0,0,0,0
VN30,6/20/16,0,10737.41824,-10737.41824,-10737.41824,0
VN30,6/21/16,0,0,-21474.83648,-21474.83648,0
VN30,6/22/16,0,0,0,0,0
VN30,6/23/16,0,0,0,0,0
VN30,6/24/16,0,0,0,0,0
VN30,6/27/16,0,0,0,0,0
VN30,6/28/16,0,0,0,0,0
VN30,6/29/16,0,0,0,0,0
VN30,6/30/16,0,0,0,0,0
VN30,7/1/16,0,10737.41824,-10737.41824,-10737.41824,0
VN30,7/4/16,0,0,-21474.83648,-21474.83648,0
VN30,7/5/16,0,0,0,0,0
VN30,7/6/16,0,10737.41824,0,10737.41824,0
VN30,7/7/16,0,0,0,0,0
VN30,7/8/16,0,0,0,0,0
VN30,7/11/16,0,0,0,0,0
VN30,7/12/16,0,0,0,0,0
VN30,7/13/16,0,10737.41824,-21474.83648,10737.41824,0
VN30,7/14/16,0,0,0,0,0
VN30,7/15/16,0,0,-21474.83648,-16106.12736,0
VN30,7/18/16,0,0,0,0,0
VN30,7/19/16,0,0,0,0,0
VN30,7/20/16,0,0,0,0,0
VN30,7/21/16,0,0,0,0,0
VN30,7/22/16,0,0,-21474.83648,-21474.83648,0
VN30,7/25/16,0,0,0,0,0
VN30,7/26/16,0,0,0,0,0
VN30,7/27/16,0,0,-21474.83648,-21474.83648,0
VN30,7/28/16,0,0,-21474.83648,-21474.83648,0
VN30,7/29/16,0,0,0,0,0
VN30,8/1/16,0,0,0,0,0
VN30,8/2/16,0,0,0,0,0
VN30,8/3/16,0,0,0,0,0
VN30,8/4/16,0,0,0,0,0
VN30,8/5/16,0,0,0,0,0
VN30,8/8/16,0,0,0,0,0
VN30,8/9/16,0,0,0,0,0
VN30,8/10/16,0,0,0,0,0
VN30,8/11/16,0,0,0,0,0
VN30,8/12/16,0,0,0,0,0
VN30,8/15/16,0,0,0,0,0
VN30,8/16/16,0,10737.41824,-21474.83648,-21474.83648,0
VN30,8/17/16,0,0,0,0,0
VN30,8/18/16,0,10737.41824,0,10737.41824,0
VN30,8/19/16,0,10737.41824,-21474.83648,10737.41824,0
VN30,8/22/16,0,0,0,0,0
VN30,8/23/16,0,0,0,0,0
VN30,8/24/16,0,0,0,0,0
VN30,8/25/16,0,0,-21474.83648,-21474.83648,0
VN30,8/26/16,0,0,0,0,0
VN30,8/29/16,0,0,0,0,0
VN30,8/30/16,0,0,0,0,0
VN30,9/1/16,0,0,0,0,0
VN30,9/5/16,0,0,0,0,0
VN30,9/6/16,0,0,0,0,0
VN30,9/7/16,0,0,0,0,0
VN30,9/8/16,0,0,0,0,0
VN30,9/9/16,0,0,-21474.83648,-21474.83648,0
VN30,9/12/16,0,0,-21474.83648,0,0
VN30,9/13/16,0,10737.41824,0,10737.41824,0
VN30,9/14/16,0,0,0,0,0
VN30,9/15/16,0,0,0,0,0
VN30,9/16/16,0,10737.41824,-21474.83648,-21474.83648,0
VN30,9/19/16,0,0,0,0,0
VN30,9/20/16,0,0,0,0,0
VN30,9/21/16,0,10737.41824,0,10737.41824,0
